# DISTANCE:     AVE_GOFR:        ERROR:
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.94523e-05 1.05653e-05
    0.910562  0.00142143 0.000136801
    0.936212   0.0260676 0.000693167
    0.961861    0.173643  0.00158347
    0.987511    0.582849  0.00148403
     1.01316     1.22428  0.00398834
     1.03881     1.87695  0.00689263
     1.06446     2.35401   0.0094739
     1.09011      2.5482  0.00973417
     1.11576     2.53594  0.00593307
     1.14141     2.39133  0.00447936
     1.16706     2.18231  0.00485846
     1.19271      1.9596  0.00543317
     1.21836     1.74434  0.00485133
     1.24401     1.55209  0.00425778
     1.26966     1.38304  0.00487165
     1.29531     1.24085   0.0054416
     1.32096     1.12081  0.00599107
     1.34661       1.022  0.00484293
     1.37226    0.943647  0.00449555
     1.39791    0.875317  0.00322411
     1.42355    0.821364  0.00345029
      1.4492    0.775096  0.00291558
     1.47485    0.742223  0.00274175
      1.5005    0.712137  0.00287077
     1.52615    0.696855  0.00322425
      1.5518    0.676351  0.00336522
     1.57745    0.671556   0.0042944
      1.6031     0.67142  0.00301072
     1.62875    0.674901  0.00268754
      1.6544    0.682224  0.00374328
     1.68005     0.70511   0.0039411
      1.7057    0.724705  0.00266927
     1.73135    0.747528  0.00264831
       1.757    0.782967  0.00264629
     1.78265    0.818759  0.00317364
      1.8083    0.855862  0.00295922
     1.83395    0.896169  0.00305384
      1.8596    0.934592  0.00280449
     1.88525    0.978659  0.00240778
      1.9109     1.01883  0.00319814
     1.93655     1.05967  0.00216798
      1.9622     1.09714  0.00318538
     1.98785     1.13061  0.00316794
      2.0135     1.16308  0.00256155
     2.03915     1.18944  0.00293594
      2.0648     1.20212   0.0029692
     2.09045      1.2125  0.00218341
      2.1161     1.21827   0.0033139
     2.14174     1.20824  0.00273085
     2.16739     1.19517  0.00215473
     2.19304     1.17278   0.0023671
     2.21869     1.14824  0.00347222
     2.24434     1.12287  0.00274734
     2.26999     1.09951  0.00221354
     2.29564     1.06559  0.00237325
     2.32129     1.03543  0.00238957
     2.34694       1.011  0.00205396
     2.37259    0.983679  0.00271335
     2.39824    0.961696  0.00228156
     2.42389     0.93969  0.00206886
     2.44954    0.927053  0.00199159
     2.47519    0.911863  0.00209028
     2.50084    0.900894  0.00232032
     2.52649    0.894385  0.00242604
     2.55214    0.889018  0.00264433
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  1.8526e-05 1.01027e-05
    0.910562  0.00141139 0.000130655
    0.936212   0.0260314 0.000661102
    0.961861    0.173998  0.00154739
    0.987511    0.583487  0.00154442
     1.01316     1.22479  0.00383136
     1.03881      1.8768  0.00656613
     1.06446      2.3531  0.00906597
     1.09011     2.54844   0.0092738
     1.11576      2.5376  0.00587791
     1.14141     2.39199  0.00431472
     1.16706     2.18459  0.00513294
     1.19271     1.95999  0.00518804
     1.21836     1.74478  0.00464083
     1.24401     1.55267  0.00409393
     1.26966     1.38238  0.00468461
     1.29531     1.23879  0.00555866
     1.32096      1.1202  0.00573675
     1.34661     1.02177  0.00461772
     1.37226    0.943736  0.00428236
     1.39791    0.875637  0.00308644
     1.42355    0.820746  0.00334085
      1.4492    0.774586  0.00282103
     1.47485    0.742637  0.00264235
      1.5005    0.712281  0.00273767
     1.52615    0.696402  0.00310235
      1.5518    0.676636  0.00321702
     1.57745    0.670672  0.00417986
      1.6031    0.670852  0.00292036
     1.62875    0.674479  0.00259242
      1.6544     0.68193  0.00357653
     1.68005    0.704786  0.00376673
      1.7057    0.724589   0.0025447
     1.73135     0.74744  0.00252368
       1.757    0.782525  0.00255685
     1.78265    0.818682  0.00302346
      1.8083      0.8561  0.00282781
     1.83395    0.895807  0.00292982
      1.8596    0.934673  0.00267211
     1.88525    0.979116  0.00233602
      1.9109      1.0198  0.00318998
     1.93655     1.06016  0.00211834
      1.9622     1.09796  0.00313622
     1.98785     1.13208   0.0033421
      2.0135     1.16376  0.00252972
     2.03915     1.18887  0.00284987
      2.0648     1.20136  0.00292344
     2.09045     1.21285  0.00210718
      2.1161     1.21749  0.00324659
     2.14174     1.20791  0.00261997
     2.16739     1.19497   0.0020617
     2.19304     1.17325  0.00230157
     2.21869     1.14861  0.00332711
     2.24434     1.12318  0.00263402
     2.26999     1.09903  0.00215878
     2.29564     1.06516  0.00229965
     2.32129     1.03583  0.00230882
     2.34694     1.01093  0.00195744
     2.37259    0.983358  0.00260297
     2.39824     0.96184  0.00217746
     2.42389    0.940686  0.00219701
     2.44954    0.926449    0.001986
     2.47519     0.91201  0.00199591
     2.50084    0.900974   0.0022112
     2.52649    0.894468  0.00231194
     2.55214    0.889197  0.00252447
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.76839e-05 9.67853e-06
    0.910562  0.00140809 0.000124757
    0.936212   0.0262418 0.000663694
    0.961861    0.174469   0.0015471
    0.987511    0.584646  0.00185911
     1.01316     1.22363  0.00383123
     1.03881     1.87762  0.00631927
     1.06446     2.35102  0.00889012
     1.09011     2.54844  0.00885226
     1.11576     2.53841  0.00566693
     1.14141     2.39324  0.00429588
     1.16706     2.18522  0.00493876
     1.19271     1.96242  0.00549328
     1.21836     1.74522  0.00444993
     1.24401     1.55218  0.00393671
     1.26966     1.38149  0.00455477
     1.29531     1.23769  0.00541267
     1.32096     1.11851  0.00571992
     1.34661     1.02056  0.00456332
     1.37226    0.942485  0.00426654
     1.39791    0.874881  0.00303724
     1.42355    0.819918  0.00329006
      1.4492    0.773366   0.0029449
     1.47485    0.742123  0.00257194
      1.5005    0.711926   0.0026362
     1.52615    0.696825  0.00299006
      1.5518    0.677475  0.00317821
     1.57745    0.671358  0.00404582
      1.6031    0.671261  0.00281609
     1.62875    0.673971  0.00252386
      1.6544    0.682499   0.0034589
     1.68005    0.705419  0.00364835
      1.7057    0.725205  0.00250261
     1.73135    0.748913  0.00280651
       1.757    0.782811  0.00245654
     1.78265    0.819598  0.00302184
      1.8083    0.857287  0.00293806
     1.83395    0.897721  0.00336416
      1.8596    0.935466  0.00266588
     1.88525    0.979526  0.00226564
      1.9109      1.0203  0.00308354
     1.93655     1.05992  0.00203576
      1.9622     1.09736   0.0030509
     1.98785     1.13143  0.00325339
      2.0135     1.16293  0.00254827
     2.03915     1.18703  0.00326529
      2.0648     1.20014  0.00303427
     2.09045     1.21146  0.00242439
      2.1161     1.21656  0.00322982
     2.14174     1.20736  0.00255827
     2.16739     1.19425  0.00208995
     2.19304      1.1732  0.00219767
     2.21869     1.14914  0.00321786
     2.24434      1.1236  0.00254845
     2.26999     1.09884  0.00206863
     2.29564     1.06534    0.002202
     2.32129      1.0355   0.0022281
     2.34694     1.01053  0.00190815
     2.37259    0.983942  0.00254922
     2.39824    0.962125  0.00209703
     2.42389    0.940467  0.00210797
     2.44954    0.926081  0.00192957
     2.47519    0.911895  0.00190849
     2.50084    0.901072  0.00211288
     2.52649    0.894367  0.00220907
     2.55214     0.88932  0.00241269
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  1.6915e-05 9.28821e-06
    0.910562  0.00143618 0.000122455
    0.936212   0.0262637 0.000635199
    0.961861    0.174508  0.00148032
    0.987511    0.584349  0.00180181
     1.01316      1.2237  0.00366538
     1.03881     1.87911   0.0062171
     1.06446     2.35221  0.00858255
     1.09011     2.55155  0.00900035
     1.11576     2.53899  0.00545025
     1.14141      2.3937  0.00413363
     1.16706      2.1852  0.00472407
     1.19271     1.96204  0.00526768
     1.21836     1.74328  0.00465783
     1.24401     1.55038  0.00415715
     1.26966     1.38088   0.0043981
     1.29531     1.23728  0.00519283
     1.32096     1.11799  0.00549473
     1.34661     1.02013  0.00438481
     1.37226    0.941639  0.00416409
     1.39791    0.874948  0.00290591
     1.42355    0.820058  0.00314997
      1.4492      0.7736  0.00282614
     1.47485    0.741423  0.00255353
      1.5005    0.710876  0.00272267
     1.52615    0.695467  0.00315359
      1.5518    0.676791  0.00311283
     1.57745    0.670792   0.0039093
      1.6031    0.671759  0.00273721
     1.62875    0.674968  0.00260381
      1.6544    0.684031    0.003632
     1.68005    0.706195   0.0035713
      1.7057    0.726094  0.00254668
     1.73135    0.749935   0.0028643
       1.757    0.783469  0.00243642
     1.78265    0.819391  0.00289759
      1.8083    0.856844  0.00284361
     1.83395    0.896804   0.0033405
      1.8596    0.935319  0.00255404
     1.88525    0.979835  0.00218805
      1.9109     1.02098  0.00302238
     1.93655     1.06051  0.00203064
      1.9622     1.09789   0.0029645
     1.98785     1.13172  0.00312551
      2.0135     1.16287  0.00243818
     2.03915      1.1864  0.00318211
      2.0648      1.2002   0.0029029
     2.09045     1.21153  0.00231984
      2.1161      1.2164  0.00309309
     2.14174     1.20746  0.00244892
     2.16739     1.19465  0.00203849
     2.19304     1.17355  0.00213032
     2.21869      1.1489  0.00308665
     2.24434     1.12307  0.00249204
     2.26999     1.09845  0.00201592
     2.29564     1.06621  0.00227322
     2.32129     1.03574  0.00214383
     2.34694     1.01019  0.00185568
     2.37259    0.983807  0.00244197
     2.39824    0.962034   0.0020078
     2.42389    0.940711  0.00203035
     2.44954    0.925406  0.00196015
     2.47519    0.910838  0.00209778
     2.50084      0.9002  0.00219371
     2.52649    0.894306  0.00211386
     2.55214    0.889534  0.00231731
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.62102e-05 8.92791e-06
    0.910562  0.00142907 0.000117559
    0.936212   0.0261791 0.000614337
    0.961861     0.17454  0.00141898
    0.987511    0.584308  0.00172721
     1.01316     1.22398  0.00352351
     1.03881     1.88146  0.00638775
     1.06446     2.35136  0.00826672
     1.09011      2.5531   0.0087575
     1.11576     2.53819  0.00528138
     1.14141     2.39414  0.00398497
     1.16706      2.1834  0.00485868
     1.19271     1.96165  0.00506299
     1.21836      1.7436  0.00447451
     1.24401     1.54855  0.00436751
     1.26966     1.37827  0.00492494
     1.29531     1.23714  0.00497841
     1.32096      1.1163  0.00552059
     1.34661     1.02012  0.00420211
     1.37226     0.94238  0.00405584
     1.39791    0.874656  0.00279938
     1.42355    0.820139  0.00301977
      1.4492    0.773798   0.0027153
     1.47485    0.741789  0.00247329
      1.5005    0.710722  0.00261359
     1.52615    0.695038   0.0030512
      1.5518     0.67728  0.00302139
     1.57745     0.67172  0.00385477
      1.6031    0.672575  0.00274227
     1.62875    0.675678   0.0025903
      1.6544    0.685204  0.00366511
     1.68005     0.70744  0.00363298
      1.7057    0.726941  0.00257751
     1.73135    0.750955  0.00292111
       1.757    0.783984  0.00238872
     1.78265    0.819277  0.00277909
      1.8083    0.856901  0.00272571
     1.83395    0.895969  0.00330411
      1.8596    0.934827  0.00249467
     1.88525    0.979192  0.00218936
      1.9109     1.01997  0.00305971
     1.93655     1.05982   0.0020593
      1.9622     1.09766  0.00285013
     1.98785     1.13158  0.00299858
      2.0135     1.16292  0.00233707
     2.03915     1.18631  0.00305094
      2.0648     1.20083  0.00284946
     2.09045     1.21181  0.00224096
      2.1161     1.21616  0.00297331
     2.14174     1.20784  0.00237538
     2.16739     1.19439  0.00197096
     2.19304     1.17274  0.00219145
     2.21869     1.14877  0.00296079
     2.24434     1.12293  0.00239204
     2.26999     1.09806  0.00197001
     2.29564     1.06656  0.00220518
     2.32129     1.03572   0.0020546
     2.34694     1.00973  0.00183431
     2.37259    0.983934  0.00234355
     2.39824    0.961698  0.00195207
     2.42389    0.940074  0.00204318
     2.44954     0.92563  0.00189119
     2.47519    0.911108   0.0020277
     2.50084    0.899394  0.00224542
     2.52649    0.893935  0.00205806
     2.55214    0.890069  0.00228153
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.55618e-05  8.5943e-06
    0.910562  0.00144748 0.000114288
    0.936212   0.0260875 0.000596563
    0.961861    0.174355  0.00137417
    0.987511    0.584772  0.00171928
     1.01316     1.22373  0.00339163
     1.03881     1.88153  0.00613261
     1.06446     2.35153  0.00793785
     1.09011     2.55404  0.00845764
     1.11576     2.53736  0.00513518
     1.14141     2.39315  0.00394734
     1.16706     2.18519  0.00498285
     1.19271     1.96187  0.00486541
     1.21836     1.74387    0.004304
     1.24401       1.549   0.0042159
     1.26966     1.37865  0.00474216
     1.29531      1.2369  0.00478488
     1.32096     1.11545  0.00536494
     1.34661     1.02032  0.00403836
     1.37226    0.941831   0.0039305
     1.39791    0.874207  0.00272329
     1.42355    0.820373  0.00290809
      1.4492    0.774055  0.00261885
     1.47485    0.741497  0.00239154
      1.5005    0.710343  0.00253634
     1.52615    0.695201   0.0029335
      1.5518    0.677442  0.00290487
     1.57745    0.671472   0.0037085
      1.6031    0.671976  0.00269734
     1.62875     0.67516  0.00253796
      1.6544    0.685086   0.0035204
     1.68005     0.70749    0.003488
      1.7057     0.72647  0.00251699
     1.73135    0.750215  0.00289667
       1.757    0.783757  0.00230399
     1.78265    0.818703  0.00272651
      1.8083    0.856782  0.00261929
     1.83395    0.896493  0.00321321
      1.8596    0.935849    0.002596
     1.88525    0.979612  0.00214175
      1.9109     1.02035   0.0029608
     1.93655     1.05962  0.00198688
      1.9622     1.09763  0.00273621
     1.98785     1.13237  0.00298186
      2.0135     1.16317  0.00225742
     2.03915     1.18603  0.00294149
      2.0648     1.20139  0.00279093
     2.09045     1.21195  0.00215554
      2.1161     1.21675  0.00291242
     2.14174     1.20827  0.00231956
     2.16739     1.19466  0.00191078
     2.19304     1.17253   0.0021138
     2.21869     1.14883  0.00284297
     2.24434     1.12256  0.00232482
     2.26999      1.0973  0.00203082
     2.29564     1.06631  0.00213111
     2.32129     1.03635  0.00206734
     2.34694     1.00979  0.00176213
     2.37259    0.983905  0.00224999
     2.39824    0.961679  0.00187408
     2.42389    0.940071  0.00196145
     2.44954    0.924848  0.00197048
     2.47519    0.910835  0.00196499
     2.50084    0.899458  0.00215652
     2.52649    0.893387  0.00204726
     2.55214    0.889958  0.00219297
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.49633e-05 8.28457e-06
    0.910562  0.00143272 0.000110841
    0.936212   0.0260682 0.000573931
    0.961861    0.174625   0.0013475
    0.987511    0.584343  0.00170589
     1.01316     1.22404   0.0032751
     1.03881     1.88165  0.00589793
     1.06446     2.35166  0.00763359
     1.09011     2.55411  0.00813259
     1.11576     2.53641  0.00502459
     1.14141     2.39291  0.00380259
     1.16706     2.18398  0.00493518
     1.19271     1.96206  0.00468209
     1.21836     1.74367  0.00414349
     1.24401     1.54904  0.00405388
     1.26966     1.37874  0.00456077
     1.29531     1.23725  0.00461339
     1.32096     1.11621  0.00521201
     1.34661     1.02116  0.00397034
     1.37226      0.9425  0.00383587
     1.39791    0.873921  0.00263347
     1.42355    0.820395  0.00279632
      1.4492    0.773772  0.00253341
     1.47485    0.741806  0.00231948
      1.5005     0.71022  0.00244175
     1.52615    0.694799  0.00284805
      1.5518    0.677364  0.00279418
     1.57745    0.671562  0.00356694
      1.6031    0.672016   0.0025939
     1.62875    0.675198  0.00244062
      1.6544    0.683899  0.00357941
     1.68005    0.706362  0.00353183
      1.7057     0.72627  0.00242813
     1.73135    0.750624  0.00281401
       1.757    0.784191  0.00225587
     1.78265    0.819141  0.00265653
      1.8083    0.857126   0.0025411
     1.83395    0.896576  0.00309071
      1.8596    0.936476  0.00257072
     1.88525    0.980587  0.00227061
      1.9109     1.02113  0.00294743
     1.93655     1.05999  0.00194633
      1.9622     1.09667  0.00279419
     1.98785     1.13254  0.00287166
      2.0135     1.16312  0.00217112
     2.03915     1.18546  0.00288314
      2.0648     1.20089  0.00272759
     2.09045     1.21182  0.00207665
      2.1161     1.21647  0.00281469
     2.14174     1.20821  0.00223104
     2.16739     1.19492  0.00185501
     2.19304     1.17212  0.00207167
     2.21869     1.14814  0.00281704
     2.24434     1.12239  0.00224161
     2.26999     1.09714  0.00195892
     2.29564     1.06613  0.00205677
     2.32129     1.03639  0.00198835
     2.34694     1.00979  0.00169437
     2.37259    0.984327  0.00220271
     2.39824    0.961397  0.00182311
     2.42389    0.940101  0.00188625
     2.44954    0.924545  0.00191781
     2.47519    0.911441  0.00198077
     2.50084    0.899738   0.0020916
     2.52649      0.8937  0.00199224
     2.55214    0.890154   0.0021174
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.44091e-05 7.99625e-06
    0.910562  0.00139256 0.000113778
    0.936212   0.0261548 0.000559182
    0.961861    0.174482   0.0013051
    0.987511    0.585298  0.00189118
     1.01316     1.22528  0.00338076
     1.03881     1.88179  0.00568121
     1.06446     2.35196  0.00735673
     1.09011     2.55335  0.00786673
     1.11576     2.53564  0.00489759
     1.14141       2.391  0.00411627
     1.16706     2.18172  0.00524656
     1.19271     1.96043  0.00478601
     1.21836     1.74469  0.00411527
     1.24401     1.55065  0.00421298
     1.26966     1.37923  0.00441811
     1.29531     1.23744  0.00444635
     1.32096     1.11578  0.00503632
     1.34661     1.02187  0.00388694
     1.37226    0.942774  0.00370355
     1.39791    0.873336  0.00260021
     1.42355    0.819694  0.00277924
      1.4492    0.774408  0.00251824
     1.47485    0.741388  0.00227096
      1.5005     0.70956   0.0024389
     1.52615    0.694795  0.00274257
      1.5518    0.677598  0.00270044
     1.57745    0.671296  0.00344475
      1.6031    0.671623  0.00252739
     1.62875    0.675294  0.00235212
      1.6544    0.684903  0.00358493
     1.68005    0.707751  0.00366427
      1.7057    0.727421  0.00259688
     1.73135    0.750628  0.00270979
       1.757    0.784953  0.00229739
     1.78265    0.819317    0.002564
      1.8083    0.857427  0.00246467
     1.83395    0.897046   0.0030118
      1.8596     0.93676   0.0024912
     1.88525    0.981273  0.00228767
      1.9109     1.02145  0.00285556
     1.93655     1.05925  0.00200994
      1.9622     1.09586  0.00280616
     1.98785     1.13134  0.00300616
      2.0135     1.16251  0.00217634
     2.03915     1.18543  0.00277649
      2.0648      1.2008  0.00262826
     2.09045     1.21202  0.00200956
      2.1161     1.21651  0.00271074
     2.14174      1.2078  0.00218585
     2.16739     1.19467   0.0018034
     2.19304     1.17187  0.00200982
     2.21869     1.14743  0.00280171
     2.24434     1.12145  0.00234789
     2.26999     1.09634  0.00204454
     2.29564     1.06564  0.00203877
     2.32129     1.03602   0.0019501
     2.34694     1.00954  0.00164946
     2.37259    0.984679  0.00214906
     2.39824    0.961913  0.00182699
     2.42389    0.940867  0.00196551
     2.44954    0.925204  0.00195658
     2.47519     0.91192  0.00196448
     2.50084    0.900627  0.00219481
     2.52649    0.894232  0.00198832
     2.55214    0.890645  0.00209521
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.38945e-05 7.72721e-06
    0.910562  0.00141226 0.000111406
    0.936212   0.0261877 0.000540176
    0.961861    0.174307  0.00127017
    0.987511    0.585328  0.00182388
     1.01316     1.22518   0.0032613
     1.03881     1.88123  0.00550661
     1.06446     2.35109  0.00714548
     1.09011     2.55188  0.00772231
     1.11576     2.53529  0.00473486
     1.14141     2.39055  0.00399303
     1.16706     2.18265  0.00514182
     1.19271     1.96048  0.00461543
     1.21836     1.74457  0.00397003
     1.24401     1.55321  0.00477903
     1.26966      1.3799  0.00431067
     1.29531     1.23699  0.00430969
     1.32096     1.11589  0.00485759
     1.34661      1.0217  0.00375222
     1.37226    0.943056  0.00358202
     1.39791    0.873541   0.0025154
     1.42355    0.819713  0.00268005
      1.4492    0.774466  0.00242896
     1.47485    0.741642  0.00220399
      1.5005    0.709731  0.00235778
     1.52615     0.69452  0.00265837
      1.5518    0.676766  0.00272912
     1.57745    0.671534  0.00332997
      1.6031    0.671517  0.00243935
     1.62875    0.674769  0.00232594
      1.6544     0.68461  0.00346884
     1.68005    0.707205  0.00357393
      1.7057    0.726483  0.00266834
     1.73135    0.750541  0.00261443
       1.757    0.784441  0.00227152
     1.78265    0.818965   0.0024965
      1.8083    0.857463  0.00237691
     1.83395    0.897844  0.00300804
      1.8596    0.937417  0.00248714
     1.88525    0.982387  0.00246248
      1.9109     1.02233  0.00288591
     1.93655     1.05994  0.00205114
      1.9622     1.09591  0.00270634
     1.98785     1.13077  0.00295228
      2.0135     1.16245  0.00209942
     2.03915     1.18503  0.00270643
      2.0648     1.20036  0.00257052
     2.09045     1.21185  0.00194546
      2.1161     1.21626  0.00262538
     2.14174     1.20692  0.00227983
     2.16739     1.19362  0.00202311
     2.19304     1.17118  0.00205174
     2.21869     1.14778  0.00272332
     2.24434     1.12166  0.00227276
     2.26999     1.09692  0.00205236
     2.29564     1.06599  0.00199645
     2.32129     1.03678  0.00202574
     2.34694     1.01028  0.00174969
     2.37259    0.985103   0.0021137
     2.39824     0.96211   0.0017723
     2.42389    0.941168  0.00191836
     2.44954    0.925038  0.00189371
     2.47519      0.9119  0.00189443
     2.50084    0.900437  0.00212462
     2.52649    0.894195  0.00191767
     2.55214     0.89099  0.00204846
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.34154e-05 7.47559e-06
    0.910562  0.00136925 0.000115568
    0.936212   0.0263001  0.00053312
    0.961861    0.174113   0.0012411
    0.987511    0.586302  0.00200447
     1.01316     1.22594   0.0032358
     1.03881     1.88121  0.00531675
     1.06446     2.34973  0.00702599
     1.09011     2.55209  0.00745896
     1.11576     2.53769   0.0051431
     1.14141     2.39209  0.00414072
     1.16706     2.18305  0.00497955
     1.19271     1.96021  0.00446427
     1.21836     1.74395  0.00388164
     1.24401     1.55267  0.00464556
     1.26966      1.3797  0.00416681
     1.29531     1.23707  0.00416169
     1.32096     1.11561  0.00469774
     1.34661     1.02118  0.00365808
     1.37226    0.942554  0.00349354
     1.39791      0.8733  0.00244012
     1.42355     0.81928  0.00262242
      1.4492    0.773894  0.00241162
     1.47485    0.741931  0.00214686
      1.5005    0.710036  0.00229605
     1.52615    0.694579  0.00256735
      1.5518    0.676978  0.00264325
     1.57745    0.671378  0.00321879
      1.6031    0.671483  0.00235548
     1.62875    0.675023  0.00225955
      1.6544    0.684647  0.00334942
