# DISTANCE:     AVE_GOFR:        ERROR:
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.45892e-05 5.30499e-06
    0.910562  0.00128479 5.77448e-05
    0.936212   0.0244185 0.000294338
    0.961861    0.165237 0.000786174
    0.987511    0.564333  0.00193406
     1.01316     1.20278  0.00237177
     1.03881     1.86155  0.00200813
     1.06446     2.33943  0.00303005
     1.09011     2.55023  0.00210952
     1.11576     2.54759  0.00178384
     1.14141     2.40532  0.00195932
     1.16706     2.19918  0.00241855
     1.19271     1.97091  0.00199954
     1.21836     1.75442  0.00229845
     1.24401     1.55987  0.00211709
     1.26966     1.38885  0.00233122
     1.29531     1.24554  0.00174551
     1.32096     1.12545  0.00145577
     1.34661     1.02417  0.00162231
     1.37226    0.942941   0.0010044
     1.39791    0.873353  0.00128554
     1.42355    0.818307 0.000990662
      1.4492    0.774111 0.000994932
     1.47485    0.736702 0.000982188
      1.5005    0.711794    0.001114
     1.52615    0.690294  0.00120066
      1.5518    0.678237  0.00115798
     1.57745    0.672271 0.000851452
      1.6031    0.670351 0.000884735
     1.62875    0.674883 0.000772588
      1.6544    0.685684 0.000734603
     1.68005    0.702216 0.000736194
      1.7057    0.723852 0.000943242
     1.73135    0.749792 0.000953758
       1.757    0.780107 0.000879955
     1.78265    0.816575  0.00104321
      1.8083    0.854664 0.000820958
     1.83395    0.893748 0.000920869
      1.8596     0.93677 0.000892945
     1.88525    0.978832 0.000986493
      1.9109     1.01916  0.00107397
     1.93655     1.05898  0.00103424
      1.9622     1.09607 0.000906679
     1.98785     1.13019  0.00111921
      2.0135     1.16132 0.000766112
     2.03915     1.18457  0.00067491
      2.0648     1.20236 0.000759053
     2.09045     1.21161  0.00110245
      2.1161     1.21462 0.000933895
     2.14174     1.20813 0.000977126
     2.16739     1.19393 0.000856944
     2.19304     1.17393 0.000681303
     2.21869     1.15044 0.000804239
     2.24434     1.12353  0.00113047
     2.26999     1.09504  0.00113294
     2.29564     1.06632 0.000942506
     2.32129      1.0376 0.000871898
     2.34694     1.01185  0.00115025
     2.37259    0.988327   0.0010173
     2.39824    0.966752  0.00078784
     2.42389    0.946474 0.000863073
     2.44954    0.932388 0.000771316
     2.47519    0.919039 0.000764918
     2.50084    0.909636 0.000726853
     2.52649    0.895869 0.000808955
     2.55214    0.887084 0.000609832
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.38945e-05 5.09765e-06
    0.910562  0.00132318 6.65411e-05
    0.936212   0.0244295 0.000280528
    0.961861    0.165073   0.0007656
    0.987511    0.564125   0.0018531
     1.01316     1.20253  0.00227117
     1.03881     1.86189  0.00193988
     1.06446     2.33963    0.002892
     1.09011     2.55046  0.00202166
     1.11576     2.54784  0.00171601
     1.14141     2.40519  0.00186996
     1.16706     2.19866  0.00235984
     1.19271     1.97094  0.00190451
     1.21836     1.75443  0.00218901
     1.24401     1.55929  0.00209293
     1.26966     1.38871  0.00222458
     1.29531     1.24511  0.00171426
     1.32096     1.12505  0.00144155
     1.34661     1.02419  0.00154516
     1.37226    0.942786 0.000968423
     1.39791    0.873415  0.00122584
     1.42355    0.818306 0.000943488
      1.4492    0.774276 0.000961173
     1.47485    0.736993 0.000977828
      1.5005    0.712124  0.00110867
     1.52615     0.69061  0.00118432
      1.5518    0.678283  0.00110375
     1.57745      0.6727 0.000912339
      1.6031    0.670544  0.00086329
     1.62875    0.675207 0.000800607
      1.6544     0.68612 0.000818843
     1.68005     0.70239 0.000721481
      1.7057    0.723969  0.00090557
     1.73135    0.749777  0.00090847
       1.757    0.780279 0.000854685
     1.78265     0.81662 0.000994524
      1.8083    0.854568 0.000787458
     1.83395    0.893649 0.000882351
      1.8596    0.936799 0.000850891
     1.88525    0.978674 0.000952116
      1.9109     1.01882  0.00107697
     1.93655     1.05849  0.00109321
      1.9622      1.0958 0.000903252
     1.98785     1.12967  0.00117805
      2.0135     1.16086 0.000855449
     2.03915     1.18402 0.000834247
      2.0648     1.20189 0.000855907
     2.09045     1.21171  0.00105449
      2.1161     1.21465 0.000889677
     2.14174     1.20788 0.000961627
     2.16739     1.19407 0.000826562
     2.19304     1.17399 0.000651712
     2.21869     1.15049 0.000767177
     2.24434     1.12371  0.00108972
     2.26999     1.09525  0.00109738
     2.29564     1.06638 0.000899653
     2.32129     1.03788 0.000873655
     2.34694     1.01205  0.00111297
     2.37259    0.988518 0.000986584
     2.39824    0.966775 0.000750632
     2.42389    0.946803 0.000882578
     2.44954    0.932343 0.000735901
     2.47519    0.919057 0.000728699
     2.50084    0.909769 0.000704303
     2.52649    0.895914 0.000771698
     2.55214    0.886923 0.000601874
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.32629e-05 4.90491e-06
    0.910562  0.00132556 6.35591e-05
    0.936212   0.0245371  0.00028769
    0.961861    0.165135   0.0007333
    0.987511    0.564489  0.00180417
     1.01316     1.20356  0.00238886
     1.03881     1.86271  0.00201988
     1.06446     2.34007  0.00279446
     1.09011      2.5507  0.00194415
     1.11576     2.54787  0.00163825
     1.14141     2.40539  0.00179514
     1.16706     2.19864  0.00225264
     1.19271     1.97103  0.00182002
     1.21836     1.75416  0.00210655
     1.24401      1.5588  0.00205462
     1.26966     1.38836  0.00215083
     1.29531     1.24484  0.00165809
     1.32096     1.12463  0.00143566
     1.34661     1.02392  0.00149773
     1.37226    0.942348  0.00101854
     1.39791    0.872762  0.00133255
     1.42355    0.817837  0.00101037
      1.4492    0.773975 0.000963317
     1.47485    0.737128 0.000942541
      1.5005    0.712082  0.00105906
     1.52615    0.690524  0.00113354
      1.5518    0.678149   0.0010617
     1.57745    0.672766 0.000873274
      1.6031    0.670763 0.000851584
     1.62875    0.675206 0.000764216
      1.6544    0.686459  0.00084881
     1.68005    0.702463 0.000692329
      1.7057    0.724116 0.000876252
     1.73135    0.749861 0.000871115
       1.757    0.780622 0.000881965
     1.78265    0.816687 0.000951534
      1.8083    0.854523 0.000752982
     1.83395    0.893664 0.000842375
      1.8596    0.936835 0.000812981
     1.88525    0.979031 0.000973491
      1.9109     1.01912  0.00106967
     1.93655     1.05886  0.00110337
      1.9622     1.09596 0.000876158
     1.98785     1.13011  0.00120324
      2.0135     1.16108 0.000842343
     2.03915     1.18419 0.000812891
      2.0648     1.20157 0.000874103
     2.09045     1.21165   0.0010078
      2.1161     1.21461 0.000849826
     2.14174     1.20757 0.000965748
     2.16739     1.19388 0.000810488
     2.19304     1.17367 0.000699513
     2.21869     1.15015 0.000802746
     2.24434     1.12352  0.00105546
     2.26999     1.09495   0.0010866
     2.29564     1.06598 0.000943915
     2.32129     1.03768 0.000855106
     2.34694     1.01197  0.00106519
     2.37259    0.988358 0.000954659
     2.39824    0.966546 0.000750556
     2.42389     0.94679 0.000842561
     2.44954     0.93234 0.000702455
     2.47519    0.919165 0.000703468
     2.50084    0.910237 0.000812743
     2.52649     0.89595 0.000737432
     2.55214    0.887175  0.00062525
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.52235e-05 5.06838e-06
    0.910562  0.00131816 6.12243e-05
    0.936212   0.0246249 0.000288251
    0.961861    0.165178  0.00070272
    0.987511    0.564329  0.00173282
     1.01316     1.20344  0.00228824
     1.03881     1.86243   0.0019524
     1.06446     2.33964  0.00270637
     1.09011     2.55006  0.00196171
     1.11576     2.54741  0.00162836
     1.14141     2.40523  0.00172422
     1.16706     2.19886  0.00216583
     1.19271     1.97066  0.00177852
     1.21836     1.75411  0.00201543
     1.24401     1.55917  0.00199934
     1.26966     1.38906    0.002169
     1.29531     1.24562  0.00176102
     1.32096     1.12485  0.00139107
     1.34661     1.02442  0.00151446
     1.37226    0.942665  0.00102239
     1.39791    0.873141  0.00132736
     1.42355     0.81802 0.000982759
      1.4492    0.774202 0.000947657
     1.47485    0.737484 0.000966428
      1.5005    0.712072  0.00101306
     1.52615    0.690627  0.00108886
      1.5518    0.678165  0.00101566
     1.57745    0.672834 0.000837932
      1.6031    0.670655 0.000821403
     1.62875     0.67504  0.00074878
      1.6544    0.686245 0.000838331
     1.68005    0.702606 0.000676826
      1.7057    0.724004 0.000845233
     1.73135     0.74971 0.000846271
       1.757    0.780501 0.000851825
     1.78265    0.816472 0.000934108
      1.8083    0.854131 0.000815919
     1.83395     0.89349 0.000823459
      1.8596    0.936402 0.000885398
     1.88525    0.978648  0.00100347
      1.9109     1.01874  0.00108981
     1.93655     1.05846   0.0011264
      1.9622     1.09561 0.000906997
     1.98785     1.13014  0.00115135
      2.0135      1.1608 0.000851104
     2.03915     1.18415 0.000778515
      2.0648     1.20167 0.000841928
     2.09045     1.21172 0.000965818
      2.1161     1.21469 0.000816196
     2.14174     1.20763 0.000925747
     2.16739     1.19409 0.000803852
     2.19304      1.1739 0.000708003
     2.21869     1.15014 0.000767927
     2.24434     1.12367  0.00101966
     2.26999     1.09528  0.00108892
     2.29564     1.06653  0.00104997
     2.32129     1.03817 0.000944768
     2.34694     1.01234   0.0010797
     2.37259    0.988653 0.000957573
     2.39824    0.966957 0.000822773
     2.42389    0.947016 0.000835899
     2.44954    0.932524 0.000695521
     2.47519    0.919425  0.00071934
     2.50084    0.910275 0.000778315
     2.52649    0.895939 0.000705454
     2.55214    0.886909 0.000652443
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.53997e-05 4.86026e-06
    0.910562  0.00131597 5.87125e-05
    0.936212   0.0245624 0.000282931
    0.961861    0.165031 0.000688644
    0.987511    0.564302  0.00166082
     1.01316     1.20272  0.00230138
     1.03881     1.86198  0.00192104
     1.06446     2.33879   0.0027236
     1.09011     2.54936  0.00200062
     1.11576     2.54722  0.00157153
     1.14141     2.40578  0.00173752
     1.16706     2.19908  0.00208625
     1.19271     1.97122  0.00179216
     1.21836     1.75447   0.0019633
     1.24401     1.55962  0.00196497
     1.26966     1.38907  0.00207863
     1.29531     1.24585  0.00170273
     1.32096     1.12492  0.00133485
     1.34661     1.02469  0.00147535
     1.37226    0.942905   0.0010075
     1.39791    0.873243  0.00127596
     1.42355     0.81837   0.0010024
      1.4492    0.774307 0.000914038
     1.47485    0.737442 0.000927044
      1.5005    0.712245 0.000985591
     1.52615    0.690537  0.00104722
      1.5518    0.678279 0.000979665
     1.57745    0.672628 0.000827897
      1.6031    0.670712 0.000789114
     1.62875    0.675063 0.000717942
      1.6544    0.686124 0.000812191
     1.68005    0.702407 0.000677283
      1.7057    0.723689 0.000866793
     1.73135    0.749582 0.000820627
       1.757    0.780402 0.000822039
     1.78265    0.816368 0.000900969
      1.8083    0.853723 0.000878153
     1.83395    0.893079 0.000886058
      1.8596    0.936057 0.000913123
     1.88525    0.978513 0.000970712
      1.9109     1.01842  0.00108865
     1.93655     1.05817   0.0011151
      1.9622     1.09542 0.000888056
     1.98785     1.13007  0.00110534
      2.0135     1.16061 0.000835941
     2.03915     1.18402  0.00075721
      2.0648     1.20179 0.000814338
     2.09045     1.21223  0.00105275
      2.1161     1.21506 0.000861225
     2.14174     1.20793 0.000932953
     2.16739     1.19444 0.000841932
     2.19304     1.17401 0.000686408
     2.21869     1.15022 0.000740284
     2.24434     1.12388  0.00099797
     2.26999     1.09556  0.00107858
     2.29564     1.06674   0.0010276
     2.32129     1.03832 0.000917228
     2.34694     1.01249  0.00104496
     2.37259    0.988889 0.000946326
     2.39824    0.966982 0.000788891
     2.42389    0.947025 0.000801118
     2.44954    0.932515 0.000666597
     2.47519    0.919419 0.000689392
     2.50084    0.910331  0.00074788
     2.52649    0.895823 0.000685395
     2.55214    0.886952  0.00062672
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.47837e-05 4.70472e-06
    0.910562  0.00130735 5.69933e-05
    0.936212    0.024525 0.000274073
    0.961861    0.165363 0.000736552
    0.987511    0.564404   0.0015975
     1.01316     1.20349  0.00233331
     1.03881      1.8628  0.00201134
     1.06446      2.3388  0.00261469
     1.09011     2.55044  0.00219418
     1.11576     2.54748  0.00152917
     1.14141     2.40528  0.00173815
     1.16706     2.19821  0.00217702
     1.19271     1.97048  0.00186791
     1.21836     1.75399  0.00194179
     1.24401     1.55906  0.00196369
     1.26966     1.38897  0.00199786
     1.29531     1.24527  0.00173245
     1.32096     1.12448  0.00135482
     1.34661     1.02444  0.00143821
     1.37226    0.942604  0.00101106
     1.39791    0.873294  0.00122594
     1.42355    0.818297 0.000964993
      1.4492    0.774144 0.000892006
     1.47485    0.737459 0.000890107
      1.5005    0.712174 0.000948701
     1.52615    0.690609  0.00100782
      1.5518    0.678571 0.000983141
     1.57745    0.672938 0.000850941
      1.6031    0.670865 0.000772246
     1.62875    0.675798 0.000996977
      1.6544    0.686267 0.000792289
     1.68005    0.702645 0.000690842
      1.7057     0.72361 0.000835742
     1.73135    0.749668 0.000792323
       1.757    0.780445 0.000790266
     1.78265    0.816293 0.000868072
      1.8083     0.85355 0.000859751
     1.83395    0.893125 0.000851846
      1.8596    0.936131 0.000879586
     1.88525    0.978574 0.000933775
      1.9109     1.01882  0.00111742
     1.93655     1.05844  0.00110093
      1.9622     1.09544 0.000852773
     1.98785     1.13021  0.00106904
      2.0135     1.16063 0.000802718
     2.03915     1.18409 0.000730967
      2.0648     1.20177 0.000781999
     2.09045     1.21223  0.00101064
      2.1161     1.21486 0.000847776
     2.14174     1.20767 0.000930177
     2.16739     1.19439 0.000809537
     2.19304     1.17397 0.000660115
     2.21869     1.14994 0.000760919
     2.24434     1.12376 0.000964529
     2.26999      1.0954   0.0010471
     2.29564     1.06651  0.00101067
     2.32129     1.03822 0.000885846
     2.34694     1.01249  0.00100316
     2.37259    0.988722 0.000923104
     2.39824    0.966927 0.000759277
     2.42389    0.947004 0.000769349
     2.44954    0.932526 0.000640024
     2.47519    0.919345 0.000665743
     2.50084    0.910155 0.000738302
     2.52649    0.895718 0.000666075
     2.55214    0.886823 0.000614893
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.49633e-05 4.52719e-06
    0.910562  0.00129728 5.56844e-05
    0.936212   0.0245325 0.000263633
    0.961861    0.165337 0.000708688
    0.987511    0.564159  0.00155468
     1.01316     1.20357  0.00224494
     1.03881     1.86277  0.00193419
     1.06446     2.33859  0.00252272
     1.09011      2.5505  0.00211061
     1.11576     2.54739  0.00147283
     1.14141     2.40617  0.00188798
     1.16706     2.19913  0.00227863
     1.19271     1.97067  0.00180574
     1.21836     1.75431  0.00189264
     1.24401     1.55934  0.00190763
     1.26966     1.38938  0.00196308
     1.29531     1.24548  0.00167888
     1.32096     1.12447  0.00130272
     1.34661     1.02438  0.00138419
     1.37226    0.942086  0.00109723
     1.39791    0.873156   0.0011866
     1.42355    0.818074 0.000953299
      1.4492    0.773625 0.000997355
     1.47485    0.737322 0.000866333
      1.5005    0.711899  0.00095125
     1.52615    0.690458 0.000980301
      1.5518    0.678188  0.00101731
     1.57745    0.672828 0.000825291
      1.6031    0.670772 0.000748064
     1.62875    0.675667 0.000967237
      1.6544    0.686152 0.000770069
     1.68005    0.702409 0.000703419
      1.7057    0.723452 0.000818315
     1.73135    0.749622 0.000763187
       1.757    0.780512 0.000762697
     1.78265    0.816294 0.000834685
      1.8083    0.853505 0.000827904
     1.83395    0.893374  0.00085462
      1.8596    0.936213 0.000849512
     1.88525    0.978599 0.000898203
      1.9109     1.01885  0.00107467
     1.93655     1.05854  0.00106369
      1.9622     1.09554 0.000825499
     1.98785     1.13026  0.00102942
      2.0135     1.16043 0.000796646
     2.03915     1.18423 0.000715891
      2.0648     1.20204  0.00079652
     2.09045     1.21236  0.00098049
      2.1161     1.21509 0.000844617
     2.14174     1.20792 0.000925864
     2.16739     1.19453 0.000790358
     2.19304     1.17451 0.000826769
     2.21869     1.15014 0.000756829
     2.24434     1.12388 0.000934401
     2.26999     1.09548  0.00100982
     2.29564     1.06659 0.000974719
     2.32129     1.03811  0.00085855
     2.34694     1.01235 0.000974074
     2.37259    0.988696 0.000887948
     2.39824    0.966685 0.000767614
     2.42389    0.946684 0.000803535
     2.44954    0.932338 0.000642459
     2.47519    0.919108  0.00068107
     2.50084    0.909876 0.000760795
     2.52649    0.895509  0.00067253
     2.55214    0.886755 0.000594953
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.44091e-05 4.39331e-06
    0.910562  0.00129338 5.37579e-05
    0.936212   0.0245913  0.00026036
    0.961861    0.165366  0.00068304
    0.987511    0.564133  0.00149732
     1.01316     1.20357  0.00216179
     1.03881     1.86342  0.00196944
     1.06446     2.33847  0.00243207
     1.09011     2.55092  0.00207326
     1.11576     2.54746  0.00142015
     1.14141     2.40638  0.00182919
     1.16706     2.19986  0.00230819
     1.19271      1.9708  0.00174311
     1.21836     1.75423  0.00182426
     1.24401     1.55947   0.0018416
     1.26966     1.38936  0.00189049
     1.29531     1.24542  0.00161769
     1.32096     1.12452   0.0012554
     1.34661     1.02413  0.00135468
     1.37226    0.941761  0.00110355
     1.39791    0.872921   0.0011656
     1.42355    0.818108 0.000918593
      1.4492    0.773257  0.00102607
     1.47485    0.737434 0.000841535
      1.5005    0.712064 0.000930174
     1.52615    0.690384 0.000946793
      1.5518    0.678093 0.000984075
     1.57745     0.67252 0.000850241
      1.6031    0.670536 0.000756716
     1.62875    0.675489 0.000947626
      1.6544    0.686058 0.000747304
     1.68005    0.702377 0.000678081
      1.7057    0.723649 0.000811402
     1.73135    0.749515 0.000742437
       1.757    0.780475  0.00073535
     1.78265    0.816032 0.000843906
      1.8083     0.85361 0.000803879
     1.83395    0.893288 0.000827248
      1.8596    0.936214  0.00081805
     1.88525    0.978745  0.00087675
      1.9109     1.01902   0.0010492
     1.93655     1.05875  0.00104413
      1.9622     1.09587 0.000860009
     1.98785     1.13046  0.00101091
      2.0135     1.16079 0.000847159
     2.03915     1.18442 0.000714037
      2.0648     1.20244 0.000863401
     2.09045     1.21239 0.000944521
      2.1161     1.21511 0.000813567
     2.14174     1.20787 0.000892864
     2.16739     1.19449 0.000762255
     2.19304     1.17444  0.00079907
     2.21869     1.15009 0.000730364
     2.24434     1.12374 0.000909765
     2.26999     1.09529 0.000989809
     2.29564     1.06658 0.000938639
     2.32129     1.03801 0.000832338
     2.34694     1.01222 0.000946813
     2.37259    0.988534 0.000869828
     2.39824    0.966681 0.000739195
     2.42389     0.94667 0.000773908
     2.44954    0.932299 0.000619875
     2.47519    0.918874 0.000694924
     2.50084    0.909769 0.000740125
     2.52649    0.895474 0.000648487
     2.55214    0.886668 0.000579301
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.45892e-05  4.2401e-06
    0.910562  0.00130287 5.26683e-05
    0.936212    0.024578 0.000251405
    0.961861    0.165509 0.000673558
    0.987511    0.564394  0.00146631
     1.01316     1.20414  0.00216063
     1.03881      1.8641  0.00201243
     1.06446     2.33879   0.0023663
     1.09011     2.55093  0.00199925
     1.11576     2.54721  0.00139119
     1.14141     2.40576   0.0018638
     1.16706     2.20006  0.00223455
     1.19271     1.97058  0.00169372
     1.21836       1.754  0.00177318
     1.24401     1.55928  0.00178599
     1.26966     1.38892  0.00187302
     1.29531     1.24558  0.00156716
     1.32096     1.12449  0.00121102
     1.34661     1.02416  0.00130667
     1.37226    0.941848  0.00106754
     1.39791    0.872901  0.00112415
     1.42355    0.818121 0.000885876
      1.4492    0.773056  0.00100891
     1.47485     0.73747 0.000812216
      1.5005    0.712153  0.00090114
     1.52615    0.690389 0.000912997
      1.5518    0.678137  0.00094995
     1.57745    0.672599 0.000823512
      1.6031    0.670899 0.000812047
     1.62875    0.675615 0.000922103
      1.6544    0.686296 0.000757457
     1.68005    0.702393  0.00065406
      1.7057    0.723779 0.000792737
     1.73135    0.749525 0.000715996
       1.757    0.780682 0.000737699
     1.78265    0.816067 0.000814478
      1.8083    0.853763 0.000789579
     1.83395     0.89336 0.000800764
      1.8596    0.936029  0.00080958
     1.88525    0.978645 0.000851185
      1.9109     1.01871  0.00105865
     1.93655     1.05866  0.00101034
      1.9622     1.09567 0.000852619
     1.98785     1.13041 0.000976107
      2.0135     1.16064  0.00083078
     2.03915     1.18439 0.000689268
      2.0648     1.20251 0.000835253
     2.09045     1.21232 0.000912836
      2.1161     1.21516 0.000785771
     2.14174     1.20786 0.000861009
     2.16739     1.19448 0.000735063
     2.19304     1.17453 0.000775464
     2.21869     1.14982  0.00075356
     2.24434     1.12365 0.000881483
     2.26999     1.09523  0.00095624
     2.29564     1.06671 0.000913261
     2.32129     1.03809 0.000806899
     2.34694     1.01221 0.000913022
     2.37259    0.988538 0.000838776
     2.39824    0.966787  0.00072028
     2.42389    0.946999 0.000813271
     2.44954    0.932391 0.000604547
     2.47519    0.919174 0.000732201
     2.50084    0.909882  0.00072223
     2.52649    0.895589 0.000635336
     2.55214    0.886767  0.00056708
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.40861e-05 4.12362e-06
    0.910562  0.00129462 5.14934e-05
    0.936212   0.0245643 0.000243107
    0.961861    0.165474 0.000651257
    0.987511    0.564239  0.00142389
     1.01316     1.20427  0.00208967
     1.03881     1.86418  0.00194442
     1.06446     2.33875  0.00228497
     1.09011     2.55143  0.00199035
     1.11576     2.54762  0.00139973
     1.14141     2.40614  0.00183721
     1.16706     2.19969  0.00218776
     1.19271      1.9703  0.00165951
     1.21836     1.75388  0.00171632
     1.24401     1.55932  0.00172491
     1.26966     1.38905  0.00181302
     1.29531     1.24561  0.00151341
     1.32096     1.12463   0.0011774
     1.34661     1.02422  0.00126265
     1.37226    0.941643  0.00105017
     1.39791    0.873005  0.00109028
     1.42355    0.817999 0.000863569
      1.4492    0.773065 0.000974168
     1.47485    0.737564 0.000789722
      1.5005    0.711725 0.000966277
     1.52615    0.690151 0.000912237
      1.5518    0.677864 0.000955845
     1.57745    0.672319 0.000841385
      1.6031    0.670812 0.000788724
     1.62875    0.675644 0.000890759
